"IdUbigeo","Departamento","Provincia","Distrito","Genero","TotalPoblacion","CantidadAfiliados","PorcentajeAP"
90307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,MASCULINO,959,700,0.73
211208,PUNO,SANDIA,YANAHUAYA,MASCULINO,1136,1048,0.92
21206,ANCASH,HUAYLAS,PAMPAROMAS,MASCULINO,4643,4681,1.01
90408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,MASCULINO,176,186,1.06
30204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,FEMENINO,3626,2801,0.77
110206,ICA,CHINCHA,GROCIO PRADO,MASCULINO,12835,7824,0.61
80506,CUSCO,CANAS,PAMPAMARCA,MASCULINO,1071,690,0.64
40507,AREQUIPA,CAYLLOMA,HUAMBO,FEMENINO,361,357,0.99
220809,SAN MARTIN,RIOJA,YURACYACU,FEMENINO,2089,1858,0.89
60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,MASCULINO,10469,9327,0.89
210210,PUNO,AZANGARO,SAMAN,MASCULINO,7413,6001,0.81
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,FEMENINO,3949,2961,0.75
150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,FEMENINO,692,811,1.17
150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,MASCULINO,821,716,0.87
160706,LORETO,DATEM DEL MARANON,ANDOAS,MASCULINO,6481,7243,1.12
60907,CAJAMARCA,SAN IGNACIO,TABACONAS,MASCULINO,10770,9935,0.92
100507,HUANUCO,HUAMALIES,MONZON,FEMENINO,15096,7009,0.46
150603,LIMA,HUARAL,ATAVILLOS BAJO,MASCULINO,583,434,0.74
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,FEMENINO,704,568,0.81
200602,PIURA,SULLANA,BELLAVISTA,MASCULINO,20010,19530,0.98
110204,ICA,CHINCHA,CHINCHA BAJA,FEMENINO,6234,2852,0.46
120403,JUNIN,JAUJA,APATA,FEMENINO,2058,2348,1.14
40305,AREQUIPA,CARAVELI,BELLA UNION,MASCULINO,3511,1074,0.31
90720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,FEMENINO,1224,236,0.19
100104,HUANUCO,HUANUCO,CHURUBAMBA,FEMENINO,14246,10053,0.71
200503,PIURA,PAITA,ARENAL,FEMENINO,514,399,0.78
81009,CUSCO,PARURO,YAURISQUE,MASCULINO,1257,1314,1.05
120402,JUNIN,JAUJA,ACOLLA,MASCULINO,3970,3273,0.82
21807,ANCASH,SANTA,SAMANCO,FEMENINO,2392,1919,0.8
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,MASCULINO,174,169,0.97
200201,PIURA,AYABACA,AYABACA,FEMENINO,19785,17424,0.88
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,MASCULINO,696,118,0.17
60418,CAJAMARCA,CHOTA,TOCMOCHE,MASCULINO,472,473,1
50701,AYACUCHO,PARINACOCHAS,CORACORA,MASCULINO,8253,5510,0.67
61113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,MASCULINO,1812,1482,0.82
40312,AREQUIPA,CARAVELI,QUICACHA,MASCULINO,962,889,0.92
50115,AYACUCHO,HUAMANGA,JESUS NAZARENO,MASCULINO,9677,12023,1.24
21003,ANCASH,HUARI,CAJAY,MASCULINO,1429,1288,0.9
120801,JUNIN,YAULI,LA OROYA,MASCULINO,7110,4193,0.59
120801,JUNIN,YAULI,LA OROYA,FEMENINO,6923,4193,0.61
100202,HUANUCO,AMBO,CAYNA,FEMENINO,1763,1370,0.78
100311,HUANUCO,DOS DE MAYO,MARIAS,FEMENINO,4832,3372,0.7
80807,CUSCO,ESPINAR,SUYCKUTAMBO,FEMENINO,1411,997,0.71
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,MASCULINO,6054,8472,1.4
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,FEMENINO,3071,1066,0.35
81302,CUSCO,URUBAMBA,CHINCHERO,FEMENINO,4906,5359,1.09
220511,SAN MARTIN,LAMAS,ZAPATERO,MASCULINO,2392,3168,1.32
90710,HUANCAVELICA,TAYACAJA,NAHUIMPUQUIO,MASCULINO,986,839,0.85
40509,AREQUIPA,CAYLLOMA,ICHUPAMPA,FEMENINO,361,308,0.85
60807,CAJAMARCA,JAEN,POMAHUACA,FEMENINO,5149,4611,0.9
200108,PIURA,PIURA,EL TALLAN,FEMENINO,2590,2765,1.07
50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,FEMENINO,814,689,0.85
50805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,FEMENINO,446,258,0.58
150121,LIMA,LIMA,PUEBLO LIBRE,FEMENINO,36466,18881,0.52
10702,AMAZONAS,UTCUBAMBA,CAJARURO,MASCULINO,13969,12710,0.91
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,MASCULINO,3283,2519,0.77
81102,CUSCO,PAUCARTAMBO,CAICAY,FEMENINO,1377,1156,0.84
200209,PIURA,AYABACA,SICCHEZ,MASCULINO,942,1103,1.17
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,FEMENINO,3304,2917,0.88
120422,JUNIN,JAUJA,PACA,FEMENINO,520,491,0.94
20202,ANCASH,AIJA,CORIS,FEMENINO,1134,846,0.75
120206,JUNIN,CONCEPCION,COMAS,MASCULINO,3271,3048,0.93
20905,ANCASH,CORONGO,LA PAMPA,FEMENINO,543,443,0.82
61006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,FEMENINO,1961,1972,1.01
21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,MASCULINO,717,655,0.91
60614,CAJAMARCA,CUTERVO,SOCOTA,MASCULINO,5554,5029,0.91
50612,AYACUCHO,LUCANAS,OCANA,MASCULINO,1485,1059,0.71
100106,HUANUCO,HUANUCO,QUISQUI,FEMENINO,4221,2169,0.51
30109,APURIMAC,ABANCAY,TAMBURCO,FEMENINO,4849,4637,0.96
80203,CUSCO,ACOMAYO,ACOS,MASCULINO,1169,1023,0.88
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,FEMENINO,7669,6878,0.9
140205,LAMBAYEQUE,FERRENAFE,PITIPO,MASCULINO,12283,9441,0.77
50114,AYACUCHO,HUAMANGA,VINCHOS,MASCULINO,9001,7545,0.84
210110,PUNO,PUNO,PAUCARCOLLA,FEMENINO,2675,2169,0.81
80105,CUSCO,CUSCO,SAN SEBASTIAN,FEMENINO,56509,34261,0.61
20301,ANCASH,ANTONIO RAIMONDI,LLAMELLIN,FEMENINO,1856,1407,0.76
40809,AREQUIPA,LA UNION,TAURIA,MASCULINO,171,178,1.04
230205,TACNA,CANDARAVE,HUANUARA,FEMENINO,455,223,0.49
10201,AMAZONAS,BAGUA,BAGUA,FEMENINO,12878,11385,0.88
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,FEMENINO,771,118,0.15
81002,CUSCO,PARURO,ACCHA,FEMENINO,1910,1642,0.86
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,MASCULINO,10759,10732,1
150402,LIMA,CANTA,ARAHUAY,FEMENINO,431,284,0.66
151028,LIMA,YAUYOS,TANTA,MASCULINO,247,251,1.02
50707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,MASCULINO,362,214,0.59
150712,LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS,MASCULINO,1203,169,0.14
210505,PUNO,EL COLLAO,CONDURIRI,FEMENINO,2312,898,0.39
151029,LIMA,YAUYOS,TAURIPAMPA,MASCULINO,220,213,0.97
211103,PUNO,SAN ROMAN,CABANILLAS,FEMENINO,2575,2010,0.78
50702,AYACUCHO,PARINACOCHAS,CHUMPI,MASCULINO,1385,1088,0.79
150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,FEMENINO,880,716,0.81
80104,CUSCO,CUSCO,SAN JERONIMO,FEMENINO,24458,18985,0.78
80304,CUSCO,ANTA,CHINCHAYPUJIO,FEMENINO,2268,2235,0.99
150514,LIMA,CANETE,SAN LUIS,MASCULINO,7022,4881,0.7
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,MASCULINO,3997,2677,0.67
150508,LIMA,CANETE,LUNAHUANA,MASCULINO,2568,1689,0.66
90305,HUANCAVELICA,ANGARAES,CHINCHO,FEMENINO,1781,510,0.29
50205,AYACUCHO,CANGALLO,PARAS,MASCULINO,2468,2312,0.94
110403,ICA,PALPA,RIO GRANDE,FEMENINO,1219,1167,0.96
200308,PIURA,HUANCABAMBA,SONDORILLO,MASCULINO,5681,5988,1.05
150102,LIMA,LIMA,ANCON,MASCULINO,21561,0,0
10206,AMAZONAS,BAGUA,LA PECA,MASCULINO,3942,3146,0.8
100203,HUANUCO,AMBO,COLPAS,MASCULINO,1406,1034,0.74
60304,CAJAMARCA,CELENDIN,HUASMIN,FEMENINO,6667,6750,1.01
100502,HUANUCO,HUAMALIES,ARANCAY,MASCULINO,763,981,1.29
60307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,MASCULINO,2947,2423,0.82
210901,PUNO,MOHO,MOHO,FEMENINO,7876,6889,0.87
151033,LIMA,YAUYOS,VITIS,MASCULINO,335,94,0.28
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,FEMENINO,1324,1139,0.86
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,FEMENINO,8013,4817,0.6
80904,CUSCO,LA CONVENCION,MARANURA,MASCULINO,3167,2692,0.85
210805,PUNO,MELGAR,MACARI,FEMENINO,4376,3646,0.83
50109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,FEMENINO,1947,1252,0.64
200506,PIURA,PAITA,TAMARINDO,MASCULINO,2345,1750,0.75
51003,AYACUCHO,VICTOR FAJARDO,APONGO,MASCULINO,795,160,0.2
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,FEMENINO,15736,17814,1.13
21809,ANCASH,SANTA,NUEVO CHIMBOTE,FEMENINO,74560,51715,0.69
10516,AMAZONAS,LUYA,SAN CRISTOBAL,FEMENINO,315,322,1.02
211307,PUNO,YUNGUYO,UNICACHI,MASCULINO,2113,500,0.24
210301,PUNO,CARABAYA,MACUSANI,FEMENINO,6439,7331,1.14
51001,AYACUCHO,VICTOR FAJARDO,HUANCAPI,MASCULINO,1085,773,0.71
110108,ICA,ICA,SALAS,MASCULINO,12219,5845,0.48
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,FEMENINO,37562,18088,0.48
150103,LIMA,LIMA,ATE,MASCULINO,341893,204267,0.6
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,FEMENINO,12053,2263,0.19
80804,CUSCO,ESPINAR,OCORURO,MASCULINO,807,654,0.81
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,FEMENINO,2773,2428,0.88
151015,LIMA,YAUYOS,HUANGASCAR,FEMENINO,302,255,0.84
150101,LIMA,LIMA,LIMA,MASCULINO,149228,99051,0.66
150131,LIMA,LIMA,SAN ISIDRO,MASCULINO,32136,11362,0.35
40117,AREQUIPA,AREQUIPA,SACHACA,MASCULINO,10677,7046,0.66
50111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,MASCULINO,950,587,0.62
150105,LIMA,LIMA,BRENA,MASCULINO,42822,0,0
200601,PIURA,SULLANA,SULLANA,MASCULINO,94472,61352,0.65
50202,AYACUCHO,CANGALLO,CHUSCHI,MASCULINO,4159,3811,0.92
10203,AMAZONAS,BAGUA,COPALLIN,MASCULINO,3122,2396,0.77
220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,FEMENINO,370,356,0.96
100802,HUANUCO,PACHITEA,CHAGLLA,FEMENINO,6139,5780,0.94
160101,LORETO,MAYNAS,IQUITOS,MASCULINO,79345,54209,0.68
150203,LIMA,BARRANCA,PATIVILCA,MASCULINO,10453,7848,0.75
20607,ANCASH,CARHUAZ,PARIAHUANCA,FEMENINO,792,748,0.94
210101,PUNO,PUNO,PUNO,MASCULINO,74274,46115,0.62
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,MASCULINO,14196,7826,0.55
130606,LA LIBERTAD,OTUZCO,LA CUESTA,MASCULINO,336,245,0.73
22006,ANCASH,YUNGAY,RANRAHIRCA,MASCULINO,1395,1475,1.06
30703,APURIMAC,GRAU,MARISCAL GAMARRA,FEMENINO,2012,1433,0.71
40402,AREQUIPA,CASTILLA,ANDAGUA,FEMENINO,707,489,0.69
90203,HUANCAVELICA,ACOBAMBA,ANTA,FEMENINO,4531,3018,0.67
150139,LIMA,LIMA,SANTA ROSA,MASCULINO,10040,7617,0.76
211306,PUNO,YUNGUYO,TINICACHI,MASCULINO,824,361,0.44
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,FEMENINO,8331,6635,0.8
220506,SAN MARTIN,LAMAS,PINTO RECODO,MASCULINO,5435,3911,0.72
50103,AYACUCHO,HUAMANGA,ACOS VINCHOS,FEMENINO,3099,2611,0.84
50403,AYACUCHO,HUANTA,HUAMANGUILLA,FEMENINO,2547,2319,0.91
61305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,FEMENINO,1297,1139,0.88
30708,APURIMAC,GRAU,PROGRESO,MASCULINO,1656,1784,1.08
40414,AREQUIPA,CASTILLA,VIRACO,FEMENINO,920,658,0.72
81208,CUSCO,QUISPICANCHI,LUCRE,MASCULINO,2075,1879,0.91
90607,HUANCAVELICA,HUAYTARA,PILPICHACA,FEMENINO,1834,2127,1.16
200107,PIURA,PIURA,CURA MORI,MASCULINO,9520,6821,0.72
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MASCULINO,4383,2311,0.53
30217,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,FEMENINO,1196,975,0.82
61307,CAJAMARCA,SANTA CRUZ,PULAN,MASCULINO,2275,2097,0.92
130502,LA LIBERTAD,JULCAN,CALAMARCA,MASCULINO,2946,2965,1.01
30611,APURIMAC,CHINCHEROS,LOS CHANKAS,MASCULINO,613,116,0.19
50103,AYACUCHO,HUAMANGA,ACOS VINCHOS,MASCULINO,3108,2611,0.84
50903,AYACUCHO,SUCRE,CHALCOS,MASCULINO,325,239,0.74
10204,AMAZONAS,BAGUA,EL PARCO,FEMENINO,778,683,0.88
80404,CUSCO,CALCA,LARES,FEMENINO,3587,4205,1.17
21015,ANCASH,HUARI,SAN PEDRO DE CHANA,MASCULINO,1439,1666,1.16
61201,CAJAMARCA,SAN PABLO,SAN PABLO,MASCULINO,7297,6726,0.92
80914,CUSCO,LA CONVENCION,MEGANTONI,FEMENINO,11915,2937,0.25
80601,CUSCO,CANCHIS,SICUANI,MASCULINO,31801,27261,0.86
60311,CAJAMARCA,CELENDIN,UTCO,MASCULINO,694,564,0.81
30402,APURIMAC,AYMARAES,CAPAYA,FEMENINO,475,310,0.65
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,FEMENINO,712,613,0.86
60615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,MASCULINO,654,610,0.93
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,FEMENINO,579328,382514,0.66
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,FEMENINO,13531,11389,0.84
10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,FEMENINO,5500,4893,0.89
131203,LA LIBERTAD,VIRU,GUADALUPITO,FEMENINO,5099,2863,0.56
40404,AREQUIPA,CASTILLA,CHACHAS,FEMENINO,1002,730,0.73
101108,HUANUCO,YAROWILCA,CHORAS,FEMENINO,1797,1245,0.69
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,FEMENINO,5300,2430,0.46
10606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,MASCULINO,780,636,0.82
120106,JUNIN,HUANCAYO,CHICCHE,MASCULINO,515,454,0.88
150507,LIMA,CANETE,IMPERIAL,MASCULINO,21411,14858,0.69
61108,CAJAMARCA,SAN MIGUEL,NANCHOC,MASCULINO,783,648,0.83
51004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,MASCULINO,244,154,0.63
90604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,MASCULINO,251,143,0.57
120414,JUNIN,JAUJA,LLOCLLAPAMPA,FEMENINO,532,420,0.79
50615,AYACUCHO,LUCANAS,SAN CRISTOBAL,MASCULINO,1127,862,0.76
90402,HUANCAVELICA,CASTROVIRREYNA,ARMA,MASCULINO,713,556,0.78
80203,CUSCO,ACOMAYO,ACOS,FEMENINO,1220,1023,0.84
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,MASCULINO,5032,3505,0.7
160702,LORETO,DATEM DEL MARANON,CAHUAPANAS,FEMENINO,4270,5849,1.37
81203,CUSCO,QUISPICANCHI,CAMANTI,MASCULINO,1000,957,0.96
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,FEMENINO,892,842,0.94
150128,LIMA,LIMA,RIMAC,MASCULINO,89904,63623,0.71
160604,LORETO,UCAYALI,PAMPA HERMOSA,MASCULINO,5260,2513,0.48
21013,ANCASH,HUARI,RAPAYAN,MASCULINO,951,781,0.82
22006,ANCASH,YUNGAY,RANRAHIRCA,FEMENINO,1364,1475,1.08
150201,LIMA,BARRANCA,BARRANCA,FEMENINO,36791,29516,0.8
150138,LIMA,LIMA,SANTA MARIA DEL MAR,MASCULINO,872,237,0.27
21408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,MASCULINO,322,186,0.58
160506,LORETO,REQUENA,PUINAHUA,FEMENINO,3270,2619,0.8
100301,HUANUCO,DOS DE MAYO,LA UNION,FEMENINO,3089,2761,0.89
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MASCULINO,80244,65392,0.81
30602,APURIMAC,CHINCHEROS,ANCO HUALLO,MASCULINO,6576,5561,0.85
200301,PIURA,HUANCABAMBA,HUANCABAMBA,FEMENINO,15191,15441,1.02
120122,JUNIN,HUANCAYO,INGENIO,MASCULINO,1388,937,0.68
230109,TACNA,TACNA,SAMA,MASCULINO,1247,904,0.72
120412,JUNIN,JAUJA,JULCAN,FEMENINO,330,423,1.28
80505,CUSCO,CANAS,LAYO,MASCULINO,3250,2760,0.85
60303,CAJAMARCA,CELENDIN,CORTEGANA,FEMENINO,4332,4059,0.94
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,MASCULINO,42444,44075,1.04
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,FEMENINO,432,531,1.23
230404,TACNA,TARATA,ESTIQUE PAMPA,MASCULINO,333,105,0.32
200406,PIURA,MORROPON,SALITRAL,FEMENINO,4417,4661,1.06
200702,PIURA,TALARA,EL ALTO,FEMENINO,3696,2722,0.74
140117,LAMBAYEQUE,CHICLAYO,PATAPO,FEMENINO,11333,7334,0.65
220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,FEMENINO,1675,1481,0.88
110110,ICA,ICA,SAN JUAN BAUTISTA,FEMENINO,7349,2281,0.31
220401,SAN MARTIN,HUALLAGA,SAPOSOA,MASCULINO,5849,7342,1.26
21509,ANCASH,PALLASCA,PAMPAS,FEMENINO,4116,2181,0.53
40110,AREQUIPA,AREQUIPA,MIRAFLORES,MASCULINO,26498,17782,0.67
190104,PASCO,PASCO,HUAYLLAY,MASCULINO,5033,1920,0.38
20606,ANCASH,CARHUAZ,MARCARA,MASCULINO,4827,5097,1.06
30209,APURIMAC,ANDAHUAYLAS,PACUCHA,FEMENINO,4979,4532,0.91
40126,AREQUIPA,AREQUIPA,YANAHUARA,FEMENINO,12331,4718,0.38
120707,JUNIN,TARMA,PALCAMAYO,FEMENINO,4704,2096,0.45
90305,HUANCAVELICA,ANGARAES,CHINCHO,MASCULINO,1756,510,0.29
90413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,FEMENINO,842,686,0.81
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,FEMENINO,8672,8198,0.95
50409,AYACUCHO,HUANTA,CANAYRE,MASCULINO,1403,567,0.4
30404,APURIMAC,AYMARAES,CHAPIMARCA,MASCULINO,1115,924,0.83
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,FEMENINO,119098,84925,0.71
200506,PIURA,PAITA,TAMARINDO,FEMENINO,2352,1750,0.74
90404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,FEMENINO,774,619,0.8
210210,PUNO,AZANGARO,SAMAN,FEMENINO,7398,6001,0.81
30608,APURIMAC,CHINCHEROS,RANRACANCHA,MASCULINO,2754,2353,0.85
90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,MASCULINO,5376,4967,0.92
40516,AREQUIPA,CAYLLOMA,TAPAY,MASCULINO,237,227,0.96
21803,ANCASH,SANTA,COISHCO,FEMENINO,7871,5588,0.71
30609,APURIMAC,CHINCHEROS,ROCCHACC,MASCULINO,1750,274,0.16
210101,PUNO,PUNO,PUNO,FEMENINO,72369,46115,0.64
150903,LIMA,OYON,CAUJUL,MASCULINO,547,283,0.52
220806,SAN MARTIN,RIOJA,POSIC,FEMENINO,856,1005,1.17
120702,JUNIN,TARMA,ACOBAMBA,FEMENINO,6790,4935,0.73
120503,JUNIN,JUNIN,ONDORES,FEMENINO,977,504,0.52
120401,JUNIN,JAUJA,JAUJA,MASCULINO,7906,7150,0.9
200210,PIURA,AYABACA,SUYO,MASCULINO,6134,6681,1.09
230403,TACNA,TARATA,ESTIQUE,FEMENINO,354,80,0.23
90404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,MASCULINO,706,619,0.88
60803,CAJAMARCA,JAEN,CHONTALI,FEMENINO,5276,5132,0.97
10310,AMAZONAS,BONGARA,SHIPASBAMBA,FEMENINO,920,604,0.66
230404,TACNA,TARATA,ESTIQUE PAMPA,FEMENINO,365,105,0.29
130802,LA LIBERTAD,PATAZ,BULDIBUYO,MASCULINO,1873,1981,1.06
90610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,FEMENINO,784,770,0.98
150401,LIMA,CANTA,CANTA,FEMENINO,1578,1072,0.68
80207,CUSCO,ACOMAYO,SANGARARA,MASCULINO,1985,1764,0.89
21002,ANCASH,HUARI,ANRA,FEMENINO,836,782,0.94
200602,PIURA,SULLANA,BELLAVISTA,FEMENINO,19254,19530,1.01
150606,LIMA,HUARAL,IHUARI,MASCULINO,1209,1310,1.08
130106,LA LIBERTAD,TRUJILLO,LAREDO,MASCULINO,18814,13215,0.7
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,MASCULINO,735,613,0.83
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,FEMENINO,3343,3625,1.08
160106,LORETO,MAYNAS,MAZAN,FEMENINO,7143,8519,1.19
150124,LIMA,LIMA,PUCUSANA,FEMENINO,9129,6296,0.69
200409,PIURA,MORROPON,SANTO DOMINGO,MASCULINO,3681,3104,0.84
120111,JUNIN,HUANCAYO,CHUPURO,FEMENINO,860,1115,1.3
21704,ANCASH,RECUAY,HUAYLLAPAMPA,MASCULINO,720,320,0.44
90509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,FEMENINO,2364,1391,0.59
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,FEMENINO,37405,44235,1.18
150406,LIMA,CANTA,SAN BUENAVENTURA,MASCULINO,256,177,0.69
50301,AYACUCHO,HUANCA SANCOS,SANCOS,MASCULINO,1893,1512,0.8
10602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,MASCULINO,945,1188,1.26
60415,CAJAMARCA,CHOTA,QUEROCOTO,FEMENINO,4442,4486,1.01
90115,HUANCAVELICA,HUANCAVELICA,PILCHACA,FEMENINO,262,273,1.04
50704,AYACUCHO,PARINACOCHAS,PACAPAUSA,MASCULINO,1440,255,0.18
230402,TACNA,TARATA,HEROES ALBARRACIN,MASCULINO,323,147,0.46
60609,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,FEMENINO,1031,1036,1
81204,CUSCO,QUISPICANCHI,CCARHUAYO,FEMENINO,1621,1576,0.97
90615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,MASCULINO,518,331,0.64
100501,HUANUCO,HUAMALIES,LLATA,MASCULINO,8036,6795,0.85
151007,LIMA,YAUYOS,CARANIA,FEMENINO,195,80,0.41
30306,APURIMAC,ANTABAMBA,PACHACONAS,FEMENINO,669,461,0.69
150713,LIMA,HUAROCHIRI,MARIATANA,MASCULINO,669,755,1.13
100201,HUANUCO,AMBO,AMBO,MASCULINO,9081,10329,1.14
211104,PUNO,SAN ROMAN,CARACOTO,FEMENINO,2924,4667,1.6
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,MASCULINO,2462,2233,0.91
10509,AMAZONAS,LUYA,LUYA,FEMENINO,2111,2001,0.95
90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,MASCULINO,2514,2577,1.03
100307,HUANUCO,DOS DE MAYO,CHUQUIS,FEMENINO,2800,1832,0.65
110112,ICA,ICA,SUBTANJALLA,FEMENINO,13933,8297,0.6
30712,APURIMAC,GRAU,VILCABAMBA,FEMENINO,741,577,0.78
90719,HUANCAVELICA,TAYACAJA,QUICHUAS,MASCULINO,2081,578,0.28
150701,LIMA,HUAROCHIRI,MATUCANA,MASCULINO,1933,1840,0.95
30402,APURIMAC,AYMARAES,CAPAYA,MASCULINO,512,310,0.61
200104,PIURA,PIURA,CASTILLA,FEMENINO,73276,47255,0.64
40306,AREQUIPA,CARAVELI,CAHUACHO,FEMENINO,479,350,0.73
150608,LIMA,HUARAL,PACARAOS,FEMENINO,265,419,1.58
40108,AREQUIPA,AREQUIPA,LA JOYA,FEMENINO,15948,12720,0.8
40406,AREQUIPA,CASTILLA,CHOCO,MASCULINO,496,311,0.63
150808,LIMA,HUAURA,PACCHO,MASCULINO,1120,698,0.62
81304,CUSCO,URUBAMBA,MACHUPICCHU,MASCULINO,3843,1683,0.44
40513,AREQUIPA,CAYLLOMA,MADRIGAL,FEMENINO,260,285,1.1
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,FEMENINO,6581,5005,0.76
120432,JUNIN,JAUJA,TUNAN MARCA,MASCULINO,610,497,0.81
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,MASCULINO,4363,2430,0.56
81206,CUSCO,QUISPICANCHI,CUSIPATA,MASCULINO,2524,2391,0.95
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,MASCULINO,6645,6149,0.93
51002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,FEMENINO,1255,697,0.56
170204,MADRE DE DIOS,MANU,HUEPETUHE,MASCULINO,3260,3635,1.12
20901,ANCASH,CORONGO,CORONGO,MASCULINO,739,728,0.99
100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,MASCULINO,4171,2014,0.48
20610,ANCASH,CARHUAZ,TINCO,MASCULINO,1723,1518,0.88
130810,LA LIBERTAD,PATAZ,PIAS,MASCULINO,721,656,0.91
21004,ANCASH,HUARI,CHAVIN DE HUANTAR,MASCULINO,4916,4101,0.83
190111,PASCO,PASCO,TINYAHUARCO,FEMENINO,3655,1349,0.37
210114,PUNO,PUNO,TIQUILLACA,FEMENINO,911,721,0.79
60312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,FEMENINO,4394,3814,0.87
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,FEMENINO,31463,34609,1.1
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,FEMENINO,7907,8746,1.11
130807,LA LIBERTAD,PATAZ,ONGON,MASCULINO,905,669,0.74
